informal,formal,point_indexes,label,len_label
alhamdulillah masih banyak orang yg baik di bumi . mbak nya jg semoga lekas sembuh ya !,alhamdulillah masih banyak orang yang baik di bumi . mbaknya juga semoga lekas sembuh !,"[1, 2, 3, 4, 6, 0, 7, 8, 9, 10, 13, 0, 0, 14, 15, 17, 0, 18, 0]","[2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 5, 3, 3, 2, 2, 2, 3, 2, 2]",19
gatau cell takutnya sih gitu hh,"tidak tahu cell . takutnya , seperti itu hahaha .","[3, 0, 0, 4, 5, 10, 0, 0, 0, 0, 0]","[5, 3, 3, 4, 2, 9, 3, 3, 3, 3, 2]",11
( xnumberx ) bukti buruknya pelayanan kalian xuserx yang lainya . cc,( xnumberx ) bukti buruknya pelayanan kalian xuserx yang lainnya .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 0, 18, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 3, 2]",19
lapor bts mati di daerah kami,lapor . bts mati di daerah kami .,"[1, 2, 3, 4, 5, 6, 7, 0]","[2, 4, 2, 2, 2, 2, 4, 2]",8
"kak , kok no . pesanan xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx apg9 sampai sekarang gak sampai2 yah kak ? padahal aku pake ekspedisi shopee eress sameday . tolong bantuannya kak","kak , mengapa nomor pesanan xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx xnumberx apg9 sampai sekarang tidak sampai - sampai kak ? padahal aku pakai ekspedisi shopee eress hari yang sama . tolong bantuannya kak .","[1, 2, 6, 0, 0, 76, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 0, 60, 0, 0, 61, 62, 63, 65, 0, 66, 67, 68, 69, 72, 0, 0, 73, 74, 75, 5, 0]","[2, 2, 5, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 5, 3, 3, 2, 2, 2, 4, 3, 2, 2, 2, 2, 6, 3, 3, 2, 2, 2, 2, 2]",77
si merah disini xnumberx g + lek wkwkwk,"si merah di sini xnumberx g + lek , hahaha .","[1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 17, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 5, 3, 2, 2, 2, 2, 2, 2, 7, 3, 3, 3, 3, 3, 3, 2]",18
sering sering ya min promo kaya gini,sering - sering ya admin promo seperti ini .,"[1, 2, 3, 5, 0, 8, 0, 0, 0]","[2, 4, 2, 4, 3, 6, 3, 3, 2]",9
"min , ini gw masih ad paket xnumberx gb , kok malah yg kepotong pulsa ! balikin pulsa gw min !","admin , ini saya masih ada paket xnumberx gb , mengapa malah pulsa yang terpotong ? kembalikan pulsa saya , admin !","[2, 0, 3, 5, 0, 7, 0, 8, 9, 10, 11, 12, 13, 15, 0, 19, 0, 0, 0, 23, 0, 0, 0, 26, 0, 0, 27, 0]","[4, 3, 2, 4, 3, 4, 3, 2, 2, 2, 2, 2, 2, 4, 3, 2, 3, 3, 3, 7, 3, 3, 3, 6, 3, 3, 2, 2]",28
min kalau mau buat nomer kartu halo baru yang xnumberx itu bagaimana prosedur dan biayanya ?,admin kalau mau membuat nomor kartu halo baru yang xnumberx itu bagaimana prosedur dan biayanya ?,"[2, 0, 3, 6, 0, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 0]","[4, 3, 2, 5, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",21
edan ga sih apa karna akunnya ya wkwk,parah bukan ? apa karena akunnya ? hahaha .,"[5, 0, 0, 0, 0, 7, 0, 8, 14, 0, 0, 0, 0, 0, 0]","[6, 3, 3, 3, 3, 4, 3, 2, 7, 3, 3, 3, 3, 3, 2]",15
estimasi xnumberx hari setelah keluar dari dc marunda kak ?,estimasi xnumberx hari setelah keluar dari dc marunda kak ?,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",17
indosat lagi eror lagi ? ga ada sinyal internet sama sekali,apakah indosat sedang error lagi ? tidak ada sinyal internet sama sekali .,"[1, 2, 6, 0, 0, 0, 8, 0, 9, 10, 11, 12, 13, 0]","[4, 5, 2, 3, 3, 3, 4, 3, 2, 2, 2, 2, 4, 2]",14
"halo selamat malam mas / mbak admin , saya ada pertanyaan di dm . tolong dibaca ya . terima kasih .",halo selamat malam mas / mbak admin . saya ada pertanyaan di dm . tolong dibaca . terima kasih .,"[1, 2, 3, 4, 5, 6, 7, 14, 0, 10, 11, 12, 13, 18, 9, 16, 21, 0, 15, 20, 22, 19, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 4, 2, 2]",23
"cukup frey , saya dan xuserx teman saya senang kalau harga kembali","cukup frey , saya dan xuserx teman saya senang kalau harga kembali .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",16
"selamat pagi , min ! you have no internet connection . please check your connection and try again","selamat pagi , admin . you have no internet connection . please check your connection and try again .","[1, 2, 3, 12, 0, 0, 7, 8, 9, 10, 11, 13, 6, 14, 15, 16, 17, 18, 19, 20, 21, 0]","[2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",22
tolong respon dm saya ya . makasih,tolong respons dm saya . terima kasih .,"[1, 3, 0, 4, 6, 0, 9, 0, 0, 0]","[2, 4, 3, 2, 2, 3, 6, 3, 3, 2]",10
shopee gabisa bayar tagihan indosat pascabayar ya min ?,shopee tidak bisa bayar tagihan indosat pascabayar admin ?,"[1, 2, 5, 0, 0, 6, 7, 8, 9, 12, 0, 0, 13, 0]","[2, 2, 5, 3, 3, 2, 2, 2, 2, 4, 3, 3, 2, 2]",14
min xuserx penjualan ini kog eired ya tidak otomatis selesai ?,"admin xuserx , penjualan ini kenapa kadaluwarsa , tidak otomatis selesai ?","[2, 0, 3, 4, 5, 6, 12, 0, 0, 0, 0, 0, 13, 14, 15, 16, 0]","[4, 3, 2, 2, 4, 2, 9, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2]",17
keuntungan xnumberx nya kok ga bisa ya min ?,"keuntungan xnumberx nya , mengapa tidak bisa min ?","[1, 2, 3, 4, 5, 6, 9, 0, 0, 11, 0, 12, 13, 0]","[2, 2, 2, 2, 2, 2, 6, 3, 3, 2, 3, 2, 2, 2]",14
haalloo xuserx tolong dong komplain saya ditanggapi . sudah xnumberx hari nih .,halo xuserx . tolong komplain saya ditanggapi . sudah xnumberx hari ini .,"[4, 0, 0, 0, 5, 6, 13, 9, 0, 10, 11, 12, 21, 7, 15, 16, 17, 18, 19, 22, 0, 14, 0]","[4, 3, 3, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 2, 2]",23
okee siaap kaak . trimakasih responnya ka .,"ok . siap kak . terima kasih responnya , kak .","[7, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 12, 15, 0, 11, 0]","[4, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 2, 6, 3, 5, 2]",16
"oh begitu , tadi aku coba regristrasi ke xnumberx smsnya gagal terus kak , gimana yaa ?","oh seperti itu , baru saja aku coba registrasi ke xnumberx sms - nya selalu gagal kak , bagaimana ?","[1, 3, 0, 5, 0, 6, 10, 0, 0, 0, 11, 12, 13, 14, 15, 17, 0, 19, 0, 20, 23, 0, 0, 24, 0]","[2, 5, 3, 5, 3, 2, 4, 3, 3, 3, 2, 2, 2, 2, 2, 6, 3, 2, 3, 2, 4, 3, 3, 2, 2]",25
min tolong dong kenapaa paket xnumberx xnumberx gb yang xnumberx xnumberx k nya kok hilaang,"admin , tolong . mengapa paket xnumberx xnumberx gb yang xnumberx ribunya hilang ?","[2, 0, 6, 0, 0, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 3, 5, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",32
min . ini layanan grabfood di semarang apa lagi trouble atau gimana sih ? dari kemaren pesen gabisa2 . tulisannya pengemudi sibuk semua .,"admin , ini layanan grabfood di semarang apakah sedang masalah atau bagaimana ? dari kemarin pesan tidak bisa - bisa . tulisannya pengemudi sibuk semua .","[3, 0, 0, 4, 5, 6, 7, 8, 9, 10, 15, 0, 0, 0, 0, 18, 0, 0, 19, 27, 0, 0, 0, 0, 0, 0, 0, 28, 29, 30, 31, 32, 33, 0]","[5, 3, 3, 2, 2, 2, 2, 2, 2, 2, 6, 3, 3, 3, 3, 4, 3, 3, 2, 9, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2]",34
"selamat malam min . mungkin bisa di cek dm saya , terima kasih","selamat malam admin , mungkin bisa diperiksa dm saya , terima kasih .","[1, 2, 11, 0, 14, 6, 9, 0, 0, 10, 12, 5, 13, 4, 0]","[2, 2, 4, 3, 2, 2, 4, 3, 3, 2, 4, 2, 2, 2, 2]",15
"waduh paket internet mahal , inetnya lemot , lengkap sudah !","aduh . paket internet mahal , internetnya lambat , lengkap sudah !","[3, 0, 0, 4, 5, 6, 9, 0, 0, 12, 0, 0, 13, 14, 15, 16, 0]","[5, 3, 3, 2, 2, 2, 4, 3, 3, 4, 3, 3, 2, 2, 2, 2, 2]",17
halo xuserx gimana ya caranya kontak driver utk kirim paket same day xnumberx hours ? sama sekali gabisa ngirim nih . makasih,halo xuserx . bagaimana caranya kontak driver untuk kirim paket same day xnumberx hours ? sama sekali tidak bisa mengirimkan . terima kasih .,"[1, 2, 3, 4, 29, 0, 0, 8, 9, 11, 0, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 32, 0, 0, 0, 0, 0, 7, 0, 0, 0]","[2, 2, 2, 2, 2, 3, 3, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10, 3, 3, 3, 3, 3, 4, 3, 3, 2]",33
"saya sudah pengajuan update tokopedia priemier tapi blm disetujuu , dana di toko pay , tak bisa ditarik","saya sudah melakukan pengajuan pembaharuan tokopedia premier , tetapi belum disetujui . dana di tokopay tidak dapat ditarik .","[1, 2, 3, 5, 0, 6, 7, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 20, 25, 0, 0, 0, 0, 26, 0]","[2, 2, 4, 4, 3, 2, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 2, 2, 7, 3, 3, 3, 3, 4, 2]",27
lama sekali ini ! barang belum sampai ! resi : xnumberx,lama sekali ini ! barang belum sampai ! resi : xnumberx .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",16
halo . paket saya dengan no resi xnumberx tidak ada pergerakan dari kemarin . tolong konfirmasi nya,"halo , pakey saya dengan nomor resi xnumberx tidak ada pergerakan dari kemarin . tolong konfirmasinya .","[1, 4, 21, 0, 5, 7, 0, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 0, 0]","[2, 6, 2, 3, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2]",22
"btw , saya tadi habis makan es krim mochi rasa durian . dan itu enaak banget . klo es krim rasa buah cempedak belum ada kan ya ?","btw , saya habis makan es krim mochi rasa durian dan itu enak banget . kalau es krim rasa buah cempedak belum ada kan ?","[1, 2, 3, 4, 6, 0, 7, 8, 9, 10, 11, 12, 13, 15, 0, 16, 20, 0, 0, 0, 21, 23, 0, 24, 25, 26, 27, 28, 29, 30, 31, 33, 0, 34, 0]","[2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 4, 3, 3, 3, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]",35
"achievement hari ini , gofood xnumberx x , total xnumberx xnumberx k cuma bayar xnumberx xnumberx k , makasih xuserx wkw","pencapaian hari ini , go - food xnumberx x , total xnumberx ribu hanya bayar xnumberx ribu . terima kasih xuserx hahaha .","[3, 0, 0, 4, 5, 6, 9, 0, 0, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 26, 0, 0, 0, 0, 0, 0, 27, 28, 29, 30, 39, 0, 0, 0, 0, 0, 0, 0, 0, 40, 41, 45, 0, 0, 0, 0]","[4, 3, 3, 2, 2, 2, 5, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 7, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 6, 3, 3, 3, 2]",46
kalo aku : lagi otw pulang tapi nyokap nelpon nyuruh pulang padahal posisi masih jauh dari rumah .,kalau aku : lagi otw pulang tapi ibu menelpon menyuruh pulang . padahal posisi masih jauh dari rumah .,"[2, 0, 3, 4, 5, 6, 7, 8, 16, 0, 0, 0, 0, 0, 0, 0, 23, 18, 19, 20, 21, 22, 24, 17, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 6, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 4, 2, 2]",25
iya ren kamu ganti aja ke galeri indosat di kota aku dulu juga ganti gratis kok ga bayar pas di klaten,"iya ren , kamu ganti saja ke galeri indosat di kota . aku dulu juga ganti gratis tidak bayar saat di klaten .","[1, 2, 3, 4, 6, 0, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 0, 0, 20, 0, 21, 22, 0]","[2, 2, 4, 2, 4, 3, 2, 2, 2, 2, 4, 2, 2, 2, 2, 4, 3, 3, 4, 3, 2, 4, 2]",23
"dear xuserx tolong baca dm dari saya ya , terima kasih .","dear xuserx , tolong baca dm dari saya , terima kasih .","[1, 2, 3, 4, 11, 6, 7, 8, 9, 12, 0, 5, 13, 14, 15, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2]",16
di my telkomsel muncul sperti itu kak,di mytelkomsel muncul seperti itu kak .,"[1, 2, 4, 0, 7, 0, 0, 8, 9, 0]","[2, 2, 6, 3, 4, 3, 3, 2, 4, 2]",10
"min xuserx update transaksi bl1913selqlqinv , barang sudah di pick up","admin xuserx , perbaharui transaksi bl1913selqlqinv barang sudah dipick up .","[2, 0, 3, 4, 15, 0, 7, 8, 9, 10, 11, 12, 13, 14, 16, 6, 17, 20, 0, 0, 21, 0]","[4, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 5, 3, 3, 4, 2]",22
"tolong ya antar paket sy kerumah , udh terlalu lama nunggunya jp xphonex dan jp xphonex","tolong ya , antar paket saya ke rumah . sudah terlalu lama menunggunya . nomor resi jp xphonex dan jp xphonex .","[1, 2, 8, 4, 11, 0, 0, 0, 3, 0, 0, 12, 14, 0, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 0]","[2, 2, 2, 2, 8, 3, 3, 3, 2, 3, 3, 2, 4, 3, 6, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",25
min resi xnumberx posisi udh dmna ?,"admin . resi xnumberx , posisinya sudah di mana ?","[2, 0, 3, 4, 5, 6, 12, 0, 0, 0, 0, 0, 13, 0]","[5, 3, 2, 2, 2, 2, 8, 3, 3, 3, 3, 3, 2, 2]",14
pastinya masih dong ditunggu nih kejutannya selalu on pokoknya patengin timeline nya,pastinya masih ditunggu nih kejutannya selalu on . pokoknya lihat timelinenya .,"[1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 13, 0, 0, 14, 16, 0, 0]","[2, 2, 2, 3, 2, 2, 2, 2, 2, 4, 4, 3, 3, 2, 5, 3, 2]",17
"min topads lagi bermasalah ya ? kog saya gak bisa masukin iklan produk ya di group ? keteranganya "" promo tidak valid ""","admin , apakah topads lagi bermasalah ? mengapa saya tidak bisa masukin iklan produk di grup ? keterangannya "" promo tidak valid .","[2, 0, 3, 4, 5, 6, 8, 0, 10, 0, 25, 0, 13, 14, 15, 16, 18, 0, 20, 0, 23, 0, 0, 24, 26, 12, 28, 0, 0]","[6, 3, 2, 2, 2, 2, 2, 3, 4, 3, 2, 3, 2, 2, 2, 2, 2, 3, 4, 3, 4, 3, 3, 2, 4, 2, 4, 3, 2]",29
walah mass . kata2 mu tak sesuai sama username mu . ckckc .,"walah mas , kata - katamu tidak sesuai sama username kamu .","[1, 2, 5, 0, 0, 9, 0, 0, 0, 10, 11, 12, 13, 15, 0, 21, 0, 0, 0, 0, 0, 0]","[2, 2, 5, 3, 3, 7, 3, 3, 3, 2, 2, 2, 2, 4, 3, 2, 3, 3, 3, 3, 3, 2]",22
"maksud voucer ini gimana , saya sudah slsikan misi , tapi kok ttp aj gk ad perubahan sama sekali","maksud voucher ini bagaimana ? saya sudah menyelesaikan misi , namun mengapa tetap tidak ada perubahan sama sekali ?","[1, 2, 5, 0, 0, 8, 0, 0, 9, 12, 0, 0, 13, 21, 0, 0, 0, 0, 0, 0, 0, 22, 23, 24, 0]","[2, 2, 5, 3, 3, 5, 3, 3, 2, 4, 3, 3, 2, 8, 3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 2]",25
ngk ada perubahan min . keknya di kelapa gading emg susah sinyal xnumberx nya min .,tidak ada perubahan min . sepertinya di kelapa gading memang susah sinyal xnumberx nya min .,"[3, 0, 0, 4, 5, 6, 9, 0, 0, 10, 11, 14, 0, 0, 15, 16, 17, 18, 19, 20, 21, 22, 23, 0]","[4, 3, 3, 2, 2, 2, 4, 3, 3, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",24
jaringan lagi tergangu kah malam ini ? - bali area -,apakah jaringan sedang terganggu malam ini ? daerah bali .,"[1, 6, 0, 0, 0, 0, 7, 8, 10, 0, 13, 0, 0, 0]","[4, 5, 3, 3, 3, 3, 2, 2, 4, 3, 4, 3, 3, 2]",14
"cek dem min indosar caree , ngga bisa maketin lagi padahal doi udh nunggu chat ku pls !","periksa dm admin indosat care . tidak bisa memaketkan lagi padahal , dia sudah menunggu pesan aku . tolong !","[6, 0, 0, 0, 0, 0, 10, 0, 24, 0, 13, 0, 0, 14, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0]","[7, 3, 3, 3, 3, 3, 5, 3, 10, 3, 5, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]",26
katanya beli chatime cashback xpercentx abis transaksi saldo bonusnya kosong,katanya beli chatime cashback xpercentx . habis transaksi saldo bonusnya kosong .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 0, 13, 14, 15, 16, 17, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 2, 2, 2, 2, 4, 2]",18
min boleh minta tolong di cek nomor xl saya masih aktif atau tidak kah ? soalnya dari kemarin kok gak ada jaringan . terima kasih,"admin , boleh minta tolong di cek nomor xl saya masih aktif atau tidak ? soalnya dari kemarin tidak ada jaringan . terima kasih .","[2, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 0, 16, 17, 18, 21, 0, 0, 22, 23, 24, 25, 26, 0]","[5, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 4, 2]",27
mau dipaketin dr td malem gabsa terus gimana ya min,mau dipaketkan dari tadi malam tidak bisa terus . bagaimana admin ?,"[1, 2, 10, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0]","[2, 2, 9, 3, 3, 3, 3, 3, 3, 3, 7, 3, 3, 3, 2]",15
ini malah operatornya yang bikin spam,ini malah operatornya yang buat spam .,"[1, 2, 3, 4, 5, 7, 0, 8, 0]","[2, 2, 2, 2, 2, 4, 3, 4, 2]",9
ingatkan semua pengemudi jalanan itu ajang kompetisi bukan sarana transportasi . sapa cepat dia dapat .,"ingatkan semua pengemudi jalanan itu ajang kompetisi , bukan sarana transportasi . siapa cepat dia dapat .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 0, 15, 16, 17, 18, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2]",19
"disuruh dm soal keluhan , tapi enggak di respon","disuruh dm soal keluhan , tapi tidak direspons .","[1, 2, 3, 4, 5, 6, 10, 0, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 7, 3, 3, 3, 2]",11
min saya punya paketan telpon xnumberx x24 jam tapi barusan dipake malah pulsa saya yg kepotong tolong bantuannya untuk dikembalikan pulsanya,"admin , saya punya paketan telepon xnumberx x24 jam tapi barusan dipakai malah pulsa saya yang terpotong . tolong bantuannya untuk dikembalikan pulsanya .","[2, 0, 3, 4, 5, 7, 0, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 0, 0, 20, 21, 25, 0, 0, 0, 26, 27, 28, 29, 30, 31, 0]","[5, 3, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 6, 3, 3, 3, 2, 2, 2, 2, 2, 4, 2]",32
"no saya kok gak bisa di dftarin paket data , no + xnumberx",mengapa nomor saya tidak bisa didaftarkan paket data ? nomor + xnumberx .,"[2, 0, 5, 0, 0, 10, 0, 0, 0, 0, 11, 14, 0, 0, 15, 16, 17, 18, 19, 0]","[5, 3, 4, 3, 3, 4, 3, 3, 3, 3, 2, 5, 3, 3, 2, 2, 2, 2, 4, 2]",20
udah 🤗 nge email xnumberx x juga udah cuman belom masuk juga makasi ya,"sudah email xnumberx x juga sudah , cuma belum masuk juga . terima kasih .","[4, 0, 0, 0, 5, 6, 7, 8, 9, 10, 15, 0, 0, 0, 0, 16, 20, 0, 0, 0, 0]","[4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 7, 3, 3, 3, 3, 2, 7, 3, 3, 3, 2]",21
"saya pakai xl prioritas kok lemotnya minta ampun ya ? padahal dulu kenceng bangett , apa lagi ada maintenance ?","saya pakai xl prioritas kenapa lambatnya minta ampun ? padahal dulu sangat cepat , apa lagi ada maintenance ?","[1, 2, 3, 4, 9, 0, 0, 0, 0, 10, 12, 0, 13, 14, 19, 0, 0, 0, 0, 20, 21, 22, 23, 24, 25, 26, 27, 0]","[2, 2, 2, 2, 5, 3, 3, 3, 3, 2, 2, 3, 2, 2, 5, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2]",28
udah nonton dong min seru banget,"sudah nonton admin , sangat seru .","[2, 0, 5, 0, 0, 7, 0, 0]","[4, 3, 6, 3, 3, 4, 3, 2]",8
tolong dibantu jaringan koneksi di bantargebang . udh dr semalam lemot ini . tks !,tolong dibantu jaringan koneksi di bantargebang . sudah dari semalam lambat ini . terima kasih !,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 13, 0, 0, 0, 16, 0, 0, 17, 20, 0, 0, 21, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 3, 4, 3, 3, 2, 5, 3, 3, 2, 2]",22
"min , lagi eror ya ? login akun aplikasi ngga bisa isi kuota ngga bisa , cemana lah","admin , apakah sedang error ? login akun aplikasi tidak bisa , isi kuota tidak bisa , bagaimana ini ?","[2, 0, 7, 0, 0, 0, 0, 8, 9, 10, 12, 0, 17, 14, 16, 0, 21, 13, 0, 0, 0, 0]","[4, 3, 6, 3, 3, 3, 3, 2, 2, 2, 4, 3, 2, 2, 4, 3, 7, 2, 3, 3, 3, 2]",22
min xuserx tolong respon dm saya dong,admin xuserx tolong respon dm saya .,"[2, 0, 3, 4, 5, 6, 7, 8, 10, 0, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 4, 3, 2]",11
"sudah saya dm min , tolong respon",sudah saya dm min . tolong direspon .,"[1, 2, 3, 4, 6, 0, 8, 0, 0]","[2, 2, 2, 2, 4, 3, 6, 3, 2]",9
"min , ini knp disuruh ganti pin ya ?","admin , ini mengapa disuruh ganti pin ?","[2, 0, 3, 6, 0, 0, 7, 8, 10, 0, 11, 0]","[4, 3, 2, 4, 3, 3, 2, 2, 2, 3, 2, 2]",12
haduh . begadang gak baik untuk kesehatan,aduh . begadang tidak baik untuk kesehatan .,"[3, 0, 0, 4, 5, 7, 0, 8, 9, 10, 0]","[4, 3, 3, 2, 2, 4, 3, 2, 2, 4, 2]",11
oke baik kak bella terima kasih atas bantuannya .,ok baik kak bella . terima kasih atas bantuannya .,"[2, 0, 3, 4, 9, 6, 7, 8, 10, 5, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 4, 2, 2]",11
"min , minggu ini kok promo grab kaga ada sih . gw kaga bisa makan enak harga murah dong min . min , bantu dong wkwkwk .","admin , mengapa minggu ini tidak ada promo grab ? saya tidak bisa makan enak harga murah , admin . admin , bantu , hahaha .","[2, 0, 3, 4, 11, 0, 7, 8, 17, 0, 0, 6, 0, 0, 0, 0, 0, 18, 19, 20, 21, 26, 0, 0, 27, 0, 24, 35, 0, 0, 0, 0, 0, 0, 0, 36, 0]","[4, 3, 4, 2, 4, 3, 2, 2, 6, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 3, 3, 5, 3, 4, 6, 3, 3, 3, 3, 3, 3, 3, 2, 2]",37
selamat malam ! bisa cek dm dari saya ?,selamat malam ! bisa periksa dm dari saya ?,"[1, 2, 3, 4, 6, 0, 7, 8, 9, 10, 0]","[2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2]",11
seberapa kamu ? nanti malam aku diajak pacar jalan terus ? aku mandi dan dandan dari sekarang,seberapa kamu ? nanti malam aku diajak pacar jalan . terus ? aku mandi dan dandan dari sekarang .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",20
saya mau tanya soal aplikasi . saya dm yak,saya mau tanya soal aplikasi . saya dm .,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2]",11
